bma_genome_project,bma_gene_ID,cel_gene_ID,cel_gene_name
brugia_malayi_prjna10729,WBGene00226014,WBGene00008206,set-6
brugia_malayi_prjna10729,WBGene00226014,WBGene00012802,set-25
brugia_malayi_prjna10729,WBGene00226014,WBGene00003040,lin-59
brugia_malayi_prjna10729,WBGene00226014,WBGene00003222,mes-4
brugia_malayi_prjna10729,WBGene00226015,WBGene00004147,larp-5
brugia_malayi_prjna10729,WBGene00226016,WBGene00011739,T12G3.4
brugia_malayi_prjna10729,WBGene00226017,WBGene00011740,mrpl-51
brugia_malayi_prjna10729,WBGene00226018,WBGene00000270,bre-5
brugia_malayi_prjna10729,WBGene00226019,WBGene00004902,snf-3
brugia_malayi_prjna10729,WBGene00226020,WBGene00020471,pho-14
brugia_malayi_prjna10729,WBGene00226021,,
brugia_malayi_prjna10729,WBGene00226022,WBGene00020475,sut-1
brugia_malayi_prjna10729,WBGene00226023,WBGene00020476,T13B5.9
brugia_malayi_prjna10729,WBGene00226024,WBGene00020479,T13C2.3
brugia_malayi_prjna10729,WBGene00226025,WBGene00020480,ssup-72
brugia_malayi_prjna10729,WBGene00226026,WBGene00020481,T13C2.6
brugia_malayi_prjna10729,WBGene00226027,WBGene00020486,T13C5.6
brugia_malayi_prjna10729,WBGene00226028,WBGene00077690,mtp-18
brugia_malayi_prjna10729,WBGene00226029,WBGene00011743,T13F2.2
brugia_malayi_prjna10729,WBGene00226030,WBGene00004031,pis-1
brugia_malayi_prjna10729,WBGene00226031,WBGene00011747,sna-2
brugia_malayi_prjna10729,WBGene00226032,WBGene00000301,cav-1
brugia_malayi_prjna10729,WBGene00226033,WBGene00044805,Y53C10A.15
brugia_malayi_prjna10729,WBGene00226034,WBGene00006049,ssp-32
brugia_malayi_prjna10729,WBGene00226034,WBGene00011749,ssp-36
brugia_malayi_prjna10729,WBGene00226035,WBGene00020489,hot-8
brugia_malayi_prjna10729,WBGene00226036,WBGene00020490,tmc-1
brugia_malayi_prjna10729,WBGene00226037,,
brugia_malayi_prjna10729,WBGene00226038,WBGene00011755,T13H5.1
brugia_malayi_prjna10729,WBGene00226039,WBGene00011759,mrps-18B
brugia_malayi_prjna10729,WBGene00226040,,
brugia_malayi_prjna10729,WBGene00226041,WBGene00004383,rnh-2
brugia_malayi_prjna10729,WBGene00226042,WBGene00011761,T13H5.8
brugia_malayi_prjna10729,WBGene00226043,,
brugia_malayi_prjna10729,WBGene00226044,,
brugia_malayi_prjna10729,WBGene00226045,WBGene00020501,T14B4.5
brugia_malayi_prjna10729,WBGene00226046,WBGene00001072,dpy-10
brugia_malayi_prjna10729,WBGene00226047,WBGene00020502,T14B4.8
brugia_malayi_prjna10729,WBGene00226048,WBGene00011765,frpr-17
brugia_malayi_prjna10729,WBGene00226049,WBGene00011768,oac-46
brugia_malayi_prjna10729,WBGene00226050,WBGene00020504,svh-2
brugia_malayi_prjna10729,WBGene00226051,,
brugia_malayi_prjna10729,WBGene00226052,WBGene00020507,vha-15
brugia_malayi_prjna10729,WBGene00226053,WBGene00020509,hex-1
brugia_malayi_prjna10729,WBGene00226054,WBGene00003595,ngn-1
brugia_malayi_prjna10729,WBGene00226055,WBGene00004091,pps-1
brugia_malayi_prjna10729,WBGene00226056,WBGene00004254,pxf-1
brugia_malayi_prjna10729,WBGene00226057,WBGene00011773,ttr-53
brugia_malayi_prjna10729,WBGene00226058,WBGene00006638,tsp-12
brugia_malayi_prjna10729,WBGene00226059,,
brugia_malayi_prjna10729,WBGene00226060,WBGene00020510,T14G11.1
brugia_malayi_prjna10729,WBGene00226061,WBGene00020511,immt-1
brugia_malayi_prjna10729,WBGene00226062,WBGene00006408,tag-18
brugia_malayi_prjna10729,WBGene00226063,WBGene00001434,fkh-2
brugia_malayi_prjna10729,WBGene00226064,WBGene00020517,hpo-8
brugia_malayi_prjna10729,WBGene00226065,WBGene00021275,dmsr-2
brugia_malayi_prjna10729,WBGene00226066,WBGene00001952,hlh-6
brugia_malayi_prjna10729,WBGene00226067,WBGene00001038,dnj-20
brugia_malayi_prjna10729,WBGene00226068,,
brugia_malayi_prjna10729,WBGene00226069,WBGene00011794,nep-21
brugia_malayi_prjna10729,WBGene00226070,WBGene00011796,T16G1.2
brugia_malayi_prjna10729,WBGene00226071,WBGene00001711,grl-2
brugia_malayi_prjna10729,WBGene00226072,WBGene00011802,T16G1.9
brugia_malayi_prjna10729,WBGene00226073,WBGene00004151,pqn-68
brugia_malayi_prjna10729,WBGene00226074,WBGene00001233,eif-3.K
brugia_malayi_prjna10729,WBGene00226075,,
brugia_malayi_prjna10729,WBGene00226076,WBGene00011807,T16G12.6
brugia_malayi_prjna10729,WBGene00226077,,
brugia_malayi_prjna10729,WBGene00226078,WBGene00002201,kin-18
brugia_malayi_prjna10729,WBGene00226079,WBGene00020549,nmt-1
brugia_malayi_prjna10729,WBGene00226081,WBGene00003936,pat-12
brugia_malayi_prjna10729,WBGene00226082,WBGene00012994,Y48C3A.12
brugia_malayi_prjna10729,WBGene00226082,WBGene00011824,tsct-1
brugia_malayi_prjna10729,WBGene00226083,,
brugia_malayi_prjna10729,WBGene00226084,WBGene00002132,inx-10
brugia_malayi_prjna10729,WBGene00226085,WBGene00044077,pacs-1
brugia_malayi_prjna10729,WBGene00226087,,
brugia_malayi_prjna10729,WBGene00226089,WBGene00011827,T19A6.1
brugia_malayi_prjna10729,WBGene00226090,WBGene00003596,ngp-1
brugia_malayi_prjna10729,WBGene00226091,WBGene00011828,nepr-1
brugia_malayi_prjna10729,WBGene00226092,,
brugia_malayi_prjna10729,WBGene00226093,WBGene00001039,dnj-21
brugia_malayi_prjna10729,WBGene00226094,WBGene00006776,unc-40
brugia_malayi_prjna10729,WBGene00226095,WBGene00011831,T19B10.2
brugia_malayi_prjna10729,WBGene00226096,WBGene00019225,bgal-2
brugia_malayi_prjna10729,WBGene00226097,,
brugia_malayi_prjna10729,WBGene00226098,WBGene00011834,dvc-1
brugia_malayi_prjna10729,WBGene00226099,WBGene00011835,pgap-1
brugia_malayi_prjna10729,WBGene00226100,WBGene00003509,mxl-1
brugia_malayi_prjna10729,WBGene00226101,WBGene00020560,T19C3.2
brugia_malayi_prjna10729,WBGene00226102,,
brugia_malayi_prjna10729,WBGene00226103,WBGene00020562,T19C3.4
brugia_malayi_prjna10729,WBGene00226104,WBGene00020563,T19C3.5
brugia_malayi_prjna10729,WBGene00226106,WBGene00004184,T19D2.2
brugia_malayi_prjna10729,WBGene00226107,WBGene00020571,lpr-7
brugia_malayi_prjna10729,WBGene00226108,WBGene00020572,rund-1
brugia_malayi_prjna10729,WBGene00226109,WBGene00020580,T19D12.5
brugia_malayi_prjna10729,WBGene00226109,WBGene00007269,C03C10.2
brugia_malayi_prjna10729,WBGene00226110,,
brugia_malayi_prjna10729,WBGene00226111,WBGene00000247,bec-1
brugia_malayi_prjna10729,WBGene00226112,WBGene00044500,T19E7.6
brugia_malayi_prjna10729,WBGene00226113,WBGene00002297,ect-2
brugia_malayi_prjna10729,WBGene00226114,WBGene00020588,T19H12.2
brugia_malayi_prjna10729,WBGene00226114,WBGene00009367,F33H2.3
brugia_malayi_prjna10729,WBGene00226115,WBGene00020595,T20B5.2
brugia_malayi_prjna10729,WBGene00226116,WBGene00020596,oga-1
brugia_malayi_prjna10729,WBGene00226117,WBGene00006542,tbp-1
brugia_malayi_prjna10729,WBGene00226118,WBGene00020601,T20B12.3
brugia_malayi_prjna10729,WBGene00226119,WBGene00020604,T20B12.7
brugia_malayi_prjna10729,WBGene00226120,WBGene00020605,lgc-50
brugia_malayi_prjna10729,WBGene00226122,WBGene00011858,T20D3.5
brugia_malayi_prjna10729,WBGene00226123,WBGene00006931,vps-26
brugia_malayi_prjna10729,WBGene00226124,WBGene00011860,pigc-1
brugia_malayi_prjna10729,WBGene00226126,,
brugia_malayi_prjna10729,WBGene00226127,,
brugia_malayi_prjna10729,WBGene00226128,WBGene00011992,T24D5.4
brugia_malayi_prjna10729,WBGene00226130,WBGene00004255,epac-1
brugia_malayi_prjna10729,WBGene00226131,WBGene00006783,unc-47
brugia_malayi_prjna10729,WBGene00226132,WBGene00011871,T20G5.9
brugia_malayi_prjna10729,WBGene00226133,WBGene00015155,B0353.1
brugia_malayi_prjna10729,WBGene00226134,WBGene00011875,cox-14
brugia_malayi_prjna10729,WBGene00226136,WBGene00001337,ears-1
brugia_malayi_prjna10729,WBGene00226137,WBGene00020636,T20H4.5
brugia_malayi_prjna10729,WBGene00226138,WBGene00000961,dgn-1
brugia_malayi_prjna10729,WBGene00226139,WBGene00011880,T21B6.3
brugia_malayi_prjna10729,WBGene00226140,WBGene00011883,mrpl-50
brugia_malayi_prjna10729,WBGene00226141,WBGene00011887,set-17
brugia_malayi_prjna10729,WBGene00226142,WBGene00011888,cutl-15
brugia_malayi_prjna10729,WBGene00226144,WBGene00006934,vps-54
brugia_malayi_prjna10729,WBGene00226145,WBGene00011891,del-6
brugia_malayi_prjna10729,WBGene00226146,WBGene00011892,erh-1
brugia_malayi_prjna10729,WBGene00226146,WBGene00009444,erh-2
brugia_malayi_prjna10729,WBGene00226148,WBGene00003065,lpd-9
brugia_malayi_prjna10729,WBGene00226149,WBGene00011897,scpl-4
brugia_malayi_prjna10729,WBGene00226150,,
brugia_malayi_prjna10729,WBGene00226151,,
brugia_malayi_prjna10729,WBGene00226152,WBGene00020646,zmp-6
brugia_malayi_prjna10729,WBGene00226153,WBGene00020647,pqbp-1.1
brugia_malayi_prjna10729,WBGene00226154,WBGene00003932,pat-6
brugia_malayi_prjna10729,WBGene00226155,,
brugia_malayi_prjna10729,WBGene00226156,WBGene00020035,egg-5
brugia_malayi_prjna10729,WBGene00226156,WBGene00020652,egg-4
brugia_malayi_prjna10729,WBGene00226157,WBGene00020655,T21E12.3
brugia_malayi_prjna10729,WBGene00226158,WBGene00000962,dhc-1
brugia_malayi_prjna10729,WBGene00226159,WBGene00020657,lgc-53
brugia_malayi_prjna10729,WBGene00226160,WBGene00020661,smz-2
brugia_malayi_prjna10729,WBGene00226160,WBGene00007733,smz-1
brugia_malayi_prjna10729,WBGene00226161,WBGene00006423,asd-2
brugia_malayi_prjna10729,WBGene00226162,WBGene00000552,cmd-1
brugia_malayi_prjna10729,WBGene00226166,WBGene00044070,set-18
brugia_malayi_prjna10729,WBGene00226167,WBGene00011908,pash-1
brugia_malayi_prjna10729,WBGene00226169,WBGene00002248,lam-3
brugia_malayi_prjna10729,WBGene00226170,WBGene00006321,sup-12
brugia_malayi_prjna10729,WBGene00226171,,
brugia_malayi_prjna10729,WBGene00226173,WBGene00001182,egl-13
brugia_malayi_prjna10729,WBGene00226174,,
brugia_malayi_prjna10729,WBGene00226175,WBGene00011912,T22C1.1
brugia_malayi_prjna10729,WBGene00226176,WBGene00011914,pigu-1
brugia_malayi_prjna10729,WBGene00226177,,
brugia_malayi_prjna10729,WBGene00226178,WBGene00011917,T22C1.6
brugia_malayi_prjna10729,WBGene00226179,WBGene00002179,jph-1
brugia_malayi_prjna10729,WBGene00226180,,
brugia_malayi_prjna10729,WBGene00226181,WBGene00004318,rbg-2
brugia_malayi_prjna10729,WBGene00226182,WBGene00011923,chhy-1
brugia_malayi_prjna10729,WBGene00226184,WBGene00006875,vab-9
brugia_malayi_prjna10729,WBGene00226185,WBGene00020682,T22D1.3
brugia_malayi_prjna10729,WBGene00226186,WBGene00020683,ribo-1
brugia_malayi_prjna10729,WBGene00226187,WBGene00004458,rpn-1
brugia_malayi_prjna10729,WBGene00226188,WBGene00020689,npr-12
brugia_malayi_prjna10729,WBGene00226189,WBGene00006882,vab-19
brugia_malayi_prjna10729,WBGene00226190,WBGene00020691,igdb-3
brugia_malayi_prjna10729,WBGene00226191,,
brugia_malayi_prjna10729,WBGene00226192,WBGene00020696,pygl-1
brugia_malayi_prjna10729,WBGene00226193,,
brugia_malayi_prjna10729,WBGene00226194,WBGene00011937,ilc-17.1
brugia_malayi_prjna10729,WBGene00226195,WBGene00001560,gei-3
brugia_malayi_prjna10729,WBGene00226196,WBGene00020705,T22H9.1
brugia_malayi_prjna10729,WBGene00226198,WBGene00020708,dmd-8
brugia_malayi_prjna10729,WBGene00226199,,
brugia_malayi_prjna10729,WBGene00226200,WBGene00011941,T23B5.4
brugia_malayi_prjna10729,WBGene00226201,WBGene00020717,mrpl-4
brugia_malayi_prjna10729,WBGene00226202,WBGene00020718,mrps-2
brugia_malayi_prjna10729,WBGene00226203,WBGene00020721,T23B12.6
brugia_malayi_prjna10729,WBGene00226204,WBGene00020722,T23B12.8
brugia_malayi_prjna10729,WBGene00226205,WBGene00044553,T23B12.11
brugia_malayi_prjna10729,WBGene00226206,WBGene00003397,mom-5
brugia_malayi_prjna10729,WBGene00226207,WBGene00006633,tsp-7
brugia_malayi_prjna10729,WBGene00226208,WBGene00011944,T23D8.3
brugia_malayi_prjna10729,WBGene00226209,WBGene00001226,eif-3.C
brugia_malayi_prjna10729,WBGene00226211,WBGene00020732,T23E7.2
brugia_malayi_prjna10729,WBGene00226212,WBGene00011948,rocf-1
brugia_malayi_prjna10729,WBGene00226213,WBGene00001054,dpf-1
brugia_malayi_prjna10729,WBGene00226214,WBGene00020735,T23F2.2
brugia_malayi_prjna10729,WBGene00226215,WBGene00004315,rbd-1
brugia_malayi_prjna10729,WBGene00226216,,
brugia_malayi_prjna10729,WBGene00226217,WBGene00011955,cdka-1
brugia_malayi_prjna10729,WBGene00226218,,
brugia_malayi_prjna10729,WBGene00226219,WBGene00011962,T23G5.2
brugia_malayi_prjna10729,WBGene00226220,,
brugia_malayi_prjna10729,WBGene00226221,WBGene00000934,dat-1
brugia_malayi_prjna10729,WBGene00226222,WBGene00011964,saeg-2
brugia_malayi_prjna10729,WBGene00226223,WBGene00001061,dpl-1
brugia_malayi_prjna10729,WBGene00226224,WBGene00011966,T23G7.3
brugia_malayi_prjna10729,WBGene00226225,WBGene00004752,sec-5
brugia_malayi_prjna10729,WBGene00226226,WBGene00011967,pir-1
brugia_malayi_prjna10729,WBGene00226227,WBGene00001595,gld-1
brugia_malayi_prjna10729,WBGene00226228,WBGene00011969,T23G11.4
brugia_malayi_prjna10729,WBGene00226229,WBGene00011970,rlbp-1
brugia_malayi_prjna10729,WBGene00226230,,
brugia_malayi_prjna10729,WBGene00226231,WBGene00003798,npp-12
brugia_malayi_prjna10729,WBGene00226232,WBGene00004924,snt-4
brugia_malayi_prjna10729,WBGene00226233,WBGene00004273,rab-10
brugia_malayi_prjna10729,WBGene00226234,WBGene00007440,C08E8.4
brugia_malayi_prjna10729,WBGene00226234,WBGene00015574,irg-1
brugia_malayi_prjna10729,WBGene00226234,WBGene00016495,C37C3.1
brugia_malayi_prjna10729,WBGene00226234,WBGene00020747,T24A6.7
brugia_malayi_prjna10729,WBGene00226235,WBGene00003476,mtm-3
brugia_malayi_prjna10729,WBGene00226236,WBGene00006591,toh-1
brugia_malayi_prjna10729,WBGene00226237,WBGene00011975,T24B1.1
brugia_malayi_prjna10729,WBGene00226238,WBGene00011976,chmp-7
brugia_malayi_prjna10729,WBGene00226239,,
brugia_malayi_prjna10729,WBGene00226241,WBGene00020757,ucr-2.3
brugia_malayi_prjna10729,WBGene00226242,WBGene00020758,T24C4.2
brugia_malayi_prjna10729,WBGene00226243,WBGene00020762,zer-1
brugia_malayi_prjna10729,WBGene00226244,WBGene00020763,ztf-18
brugia_malayi_prjna10729,WBGene00226245,WBGene00001515,gap-1
brugia_malayi_prjna10729,WBGene00226246,WBGene00005023,sqv-5
brugia_malayi_prjna10729,WBGene00226247,WBGene00007043,algn-10
brugia_malayi_prjna10729,WBGene00226249,WBGene00006414,raga-1
brugia_malayi_prjna10729,WBGene00226250,WBGene00011994,samp-1
brugia_malayi_prjna10729,WBGene00226251,WBGene00011995,rsf-1
brugia_malayi_prjna10729,WBGene00226252,WBGene00020779,T24G10.2
brugia_malayi_prjna10729,WBGene00226253,WBGene00011771,T14G8.3
brugia_malayi_prjna10729,WBGene00226254,WBGene00012000,T24H10.1
brugia_malayi_prjna10729,WBGene00226255,,
brugia_malayi_prjna10729,WBGene00226256,WBGene00012002,T24H10.4
brugia_malayi_prjna10729,WBGene00226257,WBGene00012004,dyrb-1
brugia_malayi_prjna10729,WBGene00226258,WBGene00008945,F19B2.6
brugia_malayi_prjna10729,WBGene00226259,WBGene00012007,T25B9.1
brugia_malayi_prjna10729,WBGene00226260,WBGene00012016,inpp-1
brugia_malayi_prjna10729,WBGene00226261,WBGene00011147,R08D7.7
brugia_malayi_prjna10729,WBGene00226262,WBGene00003003,lin-14
brugia_malayi_prjna10729,WBGene00226263,WBGene00020796,mrpl-28
brugia_malayi_prjna10729,WBGene00226264,WBGene00020797,T25D3.3
brugia_malayi_prjna10729,WBGene00226265,WBGene00020798,T25D3.4
brugia_malayi_prjna10729,WBGene00226266,WBGene00020800,zig-10
brugia_malayi_prjna10729,WBGene00226267,WBGene00020801,T25D10.4
brugia_malayi_prjna10729,WBGene00226268,,
brugia_malayi_prjna10729,WBGene00226269,WBGene00020806,T25F10.3
brugia_malayi_prjna10729,WBGene00226270,WBGene00000244,bbs-8
brugia_malayi_prjna10729,WBGene00226271,WBGene00020808,clik-1
brugia_malayi_prjna10729,WBGene00226272,WBGene00012029,T25G3.1
brugia_malayi_prjna10729,WBGene00226273,WBGene00000496,chs-1
brugia_malayi_prjna10729,WBGene00226274,WBGene00012031,gpdh-3
brugia_malayi_prjna10729,WBGene00226275,WBGene00020812,acdh-7
brugia_malayi_prjna10729,WBGene00226276,WBGene00016274,C30G12.2
brugia_malayi_prjna10729,WBGene00226276,WBGene00008985,F20G2.1
brugia_malayi_prjna10729,WBGene00226276,WBGene00022809,ZK697.14
brugia_malayi_prjna10729,WBGene00226276,WBGene00008986,F20G2.2
brugia_malayi_prjna10729,WBGene00226276,WBGene00019153,H04M03.3
brugia_malayi_prjna10729,WBGene00226276,WBGene00011424,dhs-31
brugia_malayi_prjna10729,WBGene00226276,WBGene00000975,dhs-12
brugia_malayi_prjna10729,WBGene00226276,WBGene00000989,dhs-26
brugia_malayi_prjna10729,WBGene00226277,WBGene00020820,algn-1
brugia_malayi_prjna10729,WBGene00226278,WBGene00020821,jhdm-1
brugia_malayi_prjna10729,WBGene00226279,WBGene00020822,T26A5.6
brugia_malayi_prjna10729,WBGene00226282,WBGene00020825,tmem-231
brugia_malayi_prjna10729,WBGene00226283,WBGene00020827,T26A8.4
brugia_malayi_prjna10729,WBGene00226284,WBGene00012032,T26C5.2
brugia_malayi_prjna10729,WBGene00226285,WBGene00012033,T26C5.3
brugia_malayi_prjna10729,WBGene00226286,WBGene00012035,T26C5.5
brugia_malayi_prjna10729,WBGene00226287,WBGene00020831,T26C12.1
brugia_malayi_prjna10729,WBGene00226289,WBGene00003921,par-6
brugia_malayi_prjna10729,WBGene00226290,WBGene00012037,T26E3.4
brugia_malayi_prjna10729,WBGene00226291,WBGene00000955,des-2
brugia_malayi_prjna10729,WBGene00226292,WBGene00020836,lgc-34
brugia_malayi_prjna10729,WBGene00226293,WBGene00003106,mab-9
brugia_malayi_prjna10729,WBGene00226294,WBGene00020838,trak-1
brugia_malayi_prjna10729,WBGene00226295,,
brugia_malayi_prjna10729,WBGene00226296,WBGene00020842,nmrk-1
brugia_malayi_prjna10729,WBGene00226297,WBGene00000515,ckc-1
brugia_malayi_prjna10729,WBGene00226298,WBGene00020846,T27A10.6
brugia_malayi_prjna10729,WBGene00226299,,
brugia_malayi_prjna10729,WBGene00226300,,
brugia_malayi_prjna10729,WBGene00226301,WBGene00020854,T27C4.1
brugia_malayi_prjna10729,WBGene00226303,WBGene00003025,lin-40
brugia_malayi_prjna10729,WBGene00226304,,
brugia_malayi_prjna10729,WBGene00226305,WBGene00003068,lrk-1
brugia_malayi_prjna10729,WBGene00226306,WBGene00002012,hsp-12.3
brugia_malayi_prjna10729,WBGene00226307,WBGene00007057,ant-1.2
brugia_malayi_prjna10729,WBGene00226308,WBGene00012094,T27E9.2
brugia_malayi_prjna10729,WBGene00226309,WBGene00000407,cdk-5
brugia_malayi_prjna10729,WBGene00226310,WBGene00002185,kel-3
brugia_malayi_prjna10729,WBGene00226312,WBGene00004806,skp-1
brugia_malayi_prjna10729,WBGene00226313,WBGene00012100,sipa-1
brugia_malayi_prjna10729,WBGene00226314,WBGene00013119,Y51H4A.25
brugia_malayi_prjna10729,WBGene00226314,WBGene00014236,ZK1225.2
brugia_malayi_prjna10729,WBGene00226314,WBGene00009148,F26D2.3
brugia_malayi_prjna10729,WBGene00226314,WBGene00012135,T28F3.9
brugia_malayi_prjna10729,WBGene00226314,WBGene00011655,T09E11.6
brugia_malayi_prjna10729,WBGene00226314,WBGene00011658,T09E11.9
brugia_malayi_prjna10729,WBGene00226314,WBGene00019270,H41C03.3
brugia_malayi_prjna10729,WBGene00226314,WBGene00019919,R07C3.3
brugia_malayi_prjna10729,WBGene00226314,WBGene00012102,T27F6.1
brugia_malayi_prjna10729,WBGene00226315,WBGene00004190,pars-2
brugia_malayi_prjna10729,WBGene00226316,WBGene00012105,T27F6.6
brugia_malayi_prjna10729,WBGene00226317,WBGene00012106,T27F6.7
brugia_malayi_prjna10729,WBGene00226318,WBGene00012107,T27F6.8
brugia_malayi_prjna10729,WBGene00226319,WBGene00020867,shc-2
brugia_malayi_prjna10729,WBGene00226320,WBGene00006691,twk-40
brugia_malayi_prjna10729,WBGene00226321,WBGene00020884,T28B4.1
brugia_malayi_prjna10729,WBGene00226322,,
brugia_malayi_prjna10729,WBGene00226323,,
brugia_malayi_prjna10729,WBGene00226324,WBGene00012115,T28B8.4
brugia_malayi_prjna10729,WBGene00226325,WBGene00012121,T28C6.7
brugia_malayi_prjna10729,WBGene00226327,WBGene00012124,T28D6.4
brugia_malayi_prjna10729,WBGene00226328,WBGene00012125,T28D6.5
brugia_malayi_prjna10729,WBGene00226330,WBGene00003975,pen-2
brugia_malayi_prjna10729,WBGene00226332,WBGene00020897,del-10
brugia_malayi_prjna10729,WBGene00226333,WBGene00000284,cah-6
brugia_malayi_prjna10729,WBGene00226334,WBGene00020902,jmjc-1
brugia_malayi_prjna10729,WBGene00226335,WBGene00000368,ccb-1
brugia_malayi_prjna10729,WBGene00226336,WBGene00016063,delm-2
brugia_malayi_prjna10729,WBGene00226336,WBGene00016064,acd-1
brugia_malayi_prjna10729,WBGene00226336,WBGene00009073,delm-1
brugia_malayi_prjna10729,WBGene00226337,WBGene00008000,slc-17.2
brugia_malayi_prjna10729,WBGene00226338,,
brugia_malayi_prjna10729,WBGene00226341,WBGene00006796,unc-62
brugia_malayi_prjna10729,WBGene00226342,WBGene00004947,sos-1
brugia_malayi_prjna10729,WBGene00226344,WBGene00020908,VC5.2
brugia_malayi_prjna10729,WBGene00226345,WBGene00003786,npa-1
brugia_malayi_prjna10729,WBGene00226347,WBGene00004089,ppk-3
brugia_malayi_prjna10729,WBGene00226348,WBGene00012149,VF13D12L.3
brugia_malayi_prjna10729,WBGene00226349,WBGene00000147,aph-1
brugia_malayi_prjna10729,WBGene00226350,,
brugia_malayi_prjna10729,WBGene00226351,WBGene00001397,fat-5
